id,name,airport_code,country,state,region,longitude,latitude,date,temp_avg,temp_min,temp_max,precip,snow,wind_direction,wind_speed,air_press
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-17,15.1,12.2,15.6,2.8,0,328,5.4,1010.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-18,14.2,10.6,18.9,3.8,0,331,5.4,1017
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-19,15.1,11.7,20,0.3,0,340,6.1,1022.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-20,16.2,13.3,22.2,0,0,332,10.1,1026
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-21,18.4,13.3,28.3,0,0,330,10.8,1024.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-22,21.3,12.8,25.6,0,0,337,11.2,1020.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-23,17.2,11.1,24.4,0,0,328,13,1019.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-24,18.9,11.7,28.9,0,0,336,10.8,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-25,23.8,13.9,33.9,0,0,45,16.9,1016.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-26,26.8,16.1,37.2,0,0,315,8.3,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-27,27.9,20,35.6,0,0,309,12.2,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-28,21.9,14.4,23.9,0,0,231,14.8,1019.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-29,18.8,15,25,0,0,337,9,1020.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-06-30,18.1,12.8,27.8,0,0,336,9.7,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-01,19.7,15,26.1,0,0,324,10.4,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-02,18.2,14.4,22.2,0,0,322,11.5,1014.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-03,18.2,15,22.8,0,0,334,9.4,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-04,17.9,13.3,25.6,0,0,314,9,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-05,20.2,15.6,25.6,0.3,0,333,4.7,1013.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-06,20.3,17.8,23.9,4.1,0,24,9.4,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-07,20.1,16.1,26.7,0,0,340,7.2,1016.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-08,21.1,16.7,27.8,0,0,330,9.4,1019
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-09,21.3,15.6,27.8,0,0,321,11.2,1021.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-10,20.5,15,27.2,0,0,333,7.2,1025.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-11,23.7,17.2,35.6,0,0,324,10.8,1017.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-12,27.1,16.1,33.3,0,0,319,13.7,1011.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-13,20.3,14.4,26.7,0,0,332,11.2,1016.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-14,20.2,13.9,29.4,0,0,320,9.7,1016.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-15,21.3,15,29.4,0,0,2,7.2,1017.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-16,21.6,17.8,24.4,0,0,322,12.6,1018.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-17,19.7,15.6,23.3,0,0,311,14.8,1017.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-18,18.4,12.8,26.7,0,0,338,12.6,1019.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-19,22.2,16.1,32.8,0,0,316,9.7,1015.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-20,24.7,17.2,33.3,0,0,306,9.7,1016.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-21,23.6,16.1,30,0,0,330,9,1016.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-22,20.7,16.7,25.6,0,0,347,8.3,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-23,18.8,15.6,25,0,0,334,11.5,1019.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-24,21.3,15,33.3,0,0,324,11.2,1016.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-25,26.7,18.9,37.2,0,0,326,7.6,1011.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-26,28.3,19.4,38.9,0,0,329,6.1,1010.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-27,27.3,19.4,35.6,0,0,324,8.3,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-28,26.9,19.4,35.6,0,0,334,7.9,1012.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-29,28.4,20.6,37.8,0,0,313,8.3,1010.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-30,28.6,20.6,38.9,0,0,313,10.8,1010.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-07-31,28.7,20.6,36.7,0,0,297,7.2,1011.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-01,26.6,18.9,31.7,0,0,327,9.4,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-02,22.7,17.2,31.1,0,0,324,10.1,1016.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-03,22.9,15.6,30,0,0,329,9.7,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-04,20.2,16.1,25.6,0,0,338,9.4,1016.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-05,20.2,13.9,28.9,0,0,315,12.6,1015.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-06,22.9,15.6,33.9,0,0,317,10.1,1015.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-07,26.2,16.7,37.8,0,0,334,9,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-08,26.6,18.3,31.1,0,0,323,6.5,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-09,22.1,17.8,30,0,0,334,7.9,1013.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-10,22.4,17.8,25.6,0,0,254,9,1017.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-11,21.3,15.6,31.1,0,0,315,9,1017.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-12,22.8,16.1,27.2,0,0,347,6.8,1017.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-13,20.9,17.8,26.1,0,0,307,11.5,1021.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-14,20.8,15,30,0,0,329,8.6,1019.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-15,23.2,16.7,32.2,0,0,330,8.6,1016.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-16,23.6,17.2,32.2,0,0,328,11.9,1015.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-17,26.3,19.4,36.7,0,0,315,7.6,1012
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-18,27.8,22.8,30,0,0,354,5.8,1011.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-19,24.4,20,28.3,0,0,323,9.4,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-20,21.8,17.2,26.1,0,0,320,6.8,1014.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-21,22.2,16.1,32.8,0,0,316,7.9,1015.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-22,24.7,17.8,31.1,0,0,332,7.9,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-23,23.1,17.2,30.6,0,0,327,9.7,1015.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-24,23.6,17.2,34.4,0,0,319,11.5,1011.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-25,26,18.3,33.9,0,0,327,9.4,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-26,22.4,17.8,26.1,0,0,340,8.3,1016.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-27,20.6,16.1,24.4,0,0,312,13.7,1016.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-28,18.7,13.3,27.8,0,0,320,10.4,1014.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-29,22.8,16.1,34.4,0,0,322,9,1012.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-30,26.2,17.8,37.8,0,0,334,4.7,1012.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-08-31,27.1,17.8,33.9,0,0,330,7.2,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-01,22.1,15.6,32.8,0,0,332,9,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-02,24,17.2,31.7,0,0,342,6.5,1010.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-03,20.9,17.2,25.6,0,0,60,5.4,1018.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-04,21.4,15,30.6,0,0,359,9,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-05,20.5,14.4,27.8,0,0,320,13,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-06,21.9,15,33.9,0,0,314,10.4,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-07,24.1,16.1,28.9,0,0,331,11.9,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-08,19.4,13.3,27.8,0,0,323,11.9,1020.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-09,21.8,12.8,31.7,0,0,34,25.2,1011
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-10,26.8,18.9,31.7,0,0,96,13.7,1008.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-11,22.3,16.7,26.7,0,0,320,6.8,1015.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-12,20.6,16.7,24.4,0.8,0,329,6.8,1015.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-13,20.2,17.8,23.3,0,0,314,8.6,1011.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-14,20.1,17.2,23.9,0,0,332,7.6,1012.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-15,19.7,16.1,24.4,0,0,318,10.8,1017.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-16,18.1,13.9,21.1,0,0,330,8.6,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-17,16,12.2,22.2,0.5,0,328,10.4,1009.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-18,18.7,12.8,26.7,0,0,43,7.2,1006.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-19,19.7,12.2,30,0,0,333,5.4,1009.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-20,21.6,12.8,30,0,0,326,7.6,1012.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-21,20.3,12.2,25.6,0,0,291,9.4,1013.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-22,18.6,12.8,23.9,0,0,277,7.9,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-23,16.4,10,24.4,0,0,327,6.1,1021
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-24,18.3,12.2,26.7,0,0,325,7.9,1021.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-25,20.2,12.2,31.1,0,0,328,5.8,1017.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-26,22.3,14.4,32.2,0,0,305,7.6,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-27,21.2,13.9,28.9,0,0,347,7.2,1012.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-28,18.2,13.9,21.7,3.3,0,164,10.1,1015.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-29,18.2,15,21.7,3.3,0,277,7.9,1020
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-09-30,17.1,14.4,23.3,0,0,324,8.6,1019.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-01,19.7,12.2,30,0,0,6,12.2,1013.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-02,21.2,13.3,31.1,0,0,297,9,1013.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-03,19.8,12.8,27.8,0,0,339,4.3,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-04,17.4,13.3,20,0,0,336,5.4,1018.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-05,16.8,14.4,22.2,0,0,331,5.8,1020.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-06,17.6,13.3,27.2,0,0,325,6.1,1018.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-07,18.6,11.7,27.8,0,0,325,4,1020.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-08,19.3,11.1,30.6,0,0,322,5.4,1019.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-09,20.1,12.2,29.4,0,0,339,4,1018.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-10,18.9,10.6,25,0,0,347,6.1,1018.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-11,16.9,10,22.8,0,0,314,7.2,1021.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-12,16.5,9.4,26.7,0,0,317,4.7,1020.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-13,17.8,10,28.9,0,0,318,5,1019
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-14,18.1,9.4,27.8,0,0,341,4.3,1014.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-15,18.9,10,30.6,0,0,11,13.3,1011.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-16,22.2,12.2,30,0,0,26,7.6,1013.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-17,16.1,10,21.7,0,0,341,2.2,1019.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-18,14.7,10.6,22.2,0,0,331,3.6,1022
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-19,15.4,9.4,23.9,0,0,329,4.7,1023.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-20,15.3,8.9,21.1,0,0,358,4,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-21,12.6,8.3,13.3,11.4,0,39,7.9,1011.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-22,10.9,8.9,16.1,3.3,0,267,9,1008.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-23,11.1,8.9,16.1,0,0,142,7.6,1020
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-24,11.3,8.9,13.9,3.8,0,182,8.6,1019.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-25,10.9,7.8,13.9,9.4,0,202,10.1,1020.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-26,9.8,8.3,13.9,9.9,0,204,6.1,1020.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-27,11.4,6.7,16.7,0,0,100,7.6,1020
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-28,11.9,10,12.8,15.5,0,99,6.8,1021
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-29,12.3,11.7,14.4,1.8,0,336,3.2,1025.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-30,13.3,11.7,15,0,0,162,11.2,1022.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-10-31,13.8,8.9,15,25.7,0,219,10.4,1012.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-01,9.7,6.1,11.7,4.3,0,223,10.4,1007.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-02,7.1,5,9.4,1.3,0,176,11.5,1015.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-03,7.2,5.6,9.4,1.8,0,174,12.2,1023.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-04,10.3,8.3,15.6,47.5,0,202,27.4,1011.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-05,11.9,7.8,13.3,0.8,0,250,12.6,1014.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-06,7.8,3.9,9.4,17,0,174,14.8,1002.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-07,5.2,2.8,7.2,3,0,131,14.4,1003.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-08,6.4,2.8,11.1,0,0,22,15.5,1008.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-09,5.1,1.1,10,0,0,353,5.4,1019.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-10,6.4,0.6,11.1,0,0,1,1.8,1027.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-11,6.7,2.8,9.4,0,0,104,18.4,1019.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-12,7.3,4.4,11.7,0,0,66,7.9,1023.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-13,4.6,-1,8.3,0,0,332,4,1028.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-14,4.6,-1,13.3,0,0,67,19.8,1028.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-15,8.4,5,12.2,0,0,104,22.3,1032.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-16,6.2,0.6,8.3,0,0,110,15.5,1032.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-17,5.1,1.7,8.9,0,0,95,35.3,1030.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-18,6.3,2.8,10,0,0,102,22,1030.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-19,5.8,2.2,8.3,0,0,115,22.3,1026
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-20,3.6,-0.5,8.3,0,0,118,11.5,1026.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-21,4.7,2.8,7.8,0,0,116,11.9,1025.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-22,5.9,4.4,11.7,7.9,0,87,13.3,1019
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-23,7.3,3.3,8.3,0,0,322,5,1028.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-24,5.2,0,13.3,0,0,52,9,1025.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-25,5.3,2.8,6.7,9.9,0,234,5.8,1026.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-26,6.4,5,8.9,0,0,14,3.6,1030.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-27,7.8,5.6,8.3,10.2,0,281,10.4,1017.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-28,5.9,0,8.9,0.3,0,301,6.1,1013.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-29,3.4,1.1,8.3,4.8,0,132,14,1014
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-11-30,7,5,9.4,22.6,0,179,17.3,1000.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-01,5.2,1.7,6.1,0,0,195,14,1007.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-02,3.6,2.2,6.7,0.8,0,110,20.5,1017.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-03,5.5,3.3,7.8,0,0,100,28.8,1016.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-04,4.1,1.1,5,3.6,0,108,20.9,1014.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-05,2.3,-1,6.7,0,0,42,5.8,1017.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-06,3.4,2.2,6.1,0,0,27,3.2,1021.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-07,5.1,3.3,5.6,0,0,132,10.4,1021.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-08,3.1,1.7,5.6,9.1,0,113,18.7,1016.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-09,4.6,4.4,6.7,19.3,0,140,19.8,1008.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-10,5.9,5.6,8.3,13.7,0,120,16.9,996.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-11,6.1,3.9,7.8,0,0,8,2.5,1007.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-12,6,1.1,8.9,0,0,322,5.8,1017.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-13,3.3,-1,5,0,0,6,1.4,1024.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-14,4.7,0,8.9,0,0,326,4.7,1028.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-15,2.2,-2.7,7.2,0,0,355,3.2,1031.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-16,2.7,-2.1,6.1,0,0,74,7.6,1027
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-17,0.3,-3.8,5,0,0,349,5,1020.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-18,4.9,1.7,7.2,0.5,0,211,10.4,1017.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-19,4.8,1.7,6.1,0,0,31,5,1024.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-20,3.8,1.1,9.4,4.3,0,109,16.9,1022.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-21,4.7,-3.8,5.6,0,0,43,15.5,1029.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-22,-4,-6.6,-3.8,1.3,0,102,45.7,1027
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-23,-5.7,-6.6,-1.6,4.1,0,114,19.8,1021.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-24,-1.5,-1.6,1.7,18.3,0,115,16.9,1024
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-25,2,0.6,6.1,14,0,98,13.3,1022.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-26,4.9,3.9,7.8,53.8,0,115,22,1005.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-27,8.4,6.7,12.8,30.7,0,186,25.9,991.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-28,7.6,5.6,9.4,0,0,185,11.9,1010.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-29,6.8,5.6,7.2,13.5,0,117,18.7,1003.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-30,8.6,5.6,12.8,7.6,0,167,14.4,1003
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2022-12-31,8.6,3.9,10,2.5,0,96,6.1,1012.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-01,5.7,1.7,8.9,0,0,5,4,1018.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-02,4.2,0,6.7,0.5,0,106,25.2,1008.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-03,3.9,2.8,6.1,1.8,0,113,17.6,1011.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-04,4.9,3.3,8.9,3,0,101,35.6,1004.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-05,8.7,6.1,10.6,2,0,124,28.4,1001.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-06,6.9,3.9,10,2.3,0,117,18.7,1014.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-07,7.7,4.4,8.9,3,0,39,9,1009.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-08,7.8,6.1,12.2,15.7,0,113,14,1005.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-09,8,3.3,11.7,6.6,0,96,18,1001
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-10,6.7,0.6,10.6,2.8,0,87,15.1,1002.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-11,7.4,6.1,9.4,7.6,0,112,23.4,1010.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-12,8.8,7.8,11.7,4.8,0,117,19.1,1011
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-13,9.4,8.3,12.2,6.9,0,117,14,1008
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-14,8.6,6.7,11.1,6.4,0,109,14,995.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-15,9.3,7.8,11.7,4.8,0,168,21.6,996.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-16,7.7,3.9,10.6,2.3,0,77,6.1,1008.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-17,8.3,7.2,10.6,0.5,0,169,13.3,1015.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-18,7.7,3.9,8.3,7.9,0,166,12.2,1014.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-19,5.4,1.1,6.1,0,0,339,2.2,1028.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-20,3.3,1.1,5,0,0,0,4.3,1032.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-21,2.9,0,8.3,2.3,0,177,13.7,1027.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-22,6.2,3.3,9.4,0,0,358,5.4,1031.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-23,6.2,3.3,9.4,0,0,1,4.7,1033
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-24,6.6,3.9,10.6,0,0,351,6.1,1036.4
